Name;DAX 30 PERFORMANCE - PRICE INDEX;SAP;SIEMENS;BAYER;DEUTSCHE TELEKOM;BASF;VOLKSWAGEN;DAIMLER;ALLIANZ;BMW;HENKEL;FRESENIUS;CONTINENTAL;DEUTSCHE POST;ADIDAS;FRESENIUS MED.CARE;MUENCHENER RUCK.;LINDE;BEIERSDORF;E ON;DEUTSCHE BANK;FTSE 100 - PRICE INDEX;ROYAL DUTCH SHELL B;UNILEVER (UK);HSBC HDG. (ORD $0.50);BRITISH AMERICAN TOBACCO;GLAXOSMITHKLINE;SABMILLER;BP;VODAFONE GROUP;ASTRAZENECA;RECKITT BENCKISER GROUP;DIAGEO;BT GROUP;LLOYDS BANKING GROUP;BHP BILLITON;NATIONAL GRID;IMPERIAL BRANDS;RIO TINTO;PRUDENTIAL;ROYAL BANK OF SCTL.GP.;BARCLAYS
30.10.06;6258.19;38.9;68.816;39.22;13.47;34.535;76.727;43.31;145.25;44.53;31.017;15.533;85.86;21.82;38.9;35.533;126.58;76.45;43.47;31.333;85.305;6126.79;1886;1308;866.21;1439;1400;1010;591.5;137.34;3151;2231.41;970.5;279;277.55;932.16;604.26;1600.29;2361.01;641;5183.39;634.23
31.10.06;6268.92;38.875;68.05;39.31;13.6;34.4;76.35;44.49;144.94;44.99;31.283;15.778;84.824;21.67;39.24;34.767;126.78;77.58;44.46;31.223;85.305;6129.22;1878;1301;866.21;1429;1400;1014;583;138.36;3098;2229.45;970;278.25;277.55;942.41;602.46;1615.95;2389.09;642.5;5214.09;636.48
01.11.06;6291.9;38.9;68.205;40.12;13.55;34.325;77.045;45.55;146.31;45.1;31;15.744;84.466;21.71;39.83;34.787;127.5;78.07;44.7;31.213;85.218;6149.62;1853;1294;880.15;1430;1392;1030;586.5;138.87;3152;2233.36;976.5;277.5;278.05;965.72;601.56;1628.14;2454.36;645;5244.79;634.68
02.11.06;6223.33;38.375;67.468;39.72;13.67;33.835;77.651;44.9;144.93;44.59;31.167;16.111;84.717;21.68;39.35;34.477;126.38;77;45;30.65;83.744;6149.28;1846;1354;880.15;1421;1414;1034;586.5;138.87;3200;2255.84;971.5;280.25;277.3;956.4;602.46;1619.43;2426.27;639.5;5202.93;628.83
03.11.06;6241.15;38.575;68.234;39.69;13.56;33.655;78.614;45.62;144.2;44.35;31.323;16.444;83.255;22.1;39.24;35.433;126.65;76.18;45.16;30.5;84.152;6148.13;1860;1366;884.94;1442;1402;1030;590;137.34;3190;2223.59;969.5;278.75;276.81;956.4;597.52;1624.66;2412.22;634.5;5191.76;628.83
06.11.06;6330.65;39.075;69.3;40.36;13.63;34;79.995;46.37;147.6;44.76;31.25;16.494;84.514;22.24;40.15;35.283;131.03;78.32;46.34;30.963;85.201;6224.54;1884;1401;895.83;1451;1416;1053;597;137.85;3216;2234.34;972.5;285;278.3;987.16;602.46;1632.49;2465.92;649;5258.75;634.68
07.11.06;6361.96;39.85;69.29;40.14;13.58;34.11;81.256;45.95;149.78;44.53;31.167;16.257;83.981;22.26;41.15;35.4;128.9;79.06;46.4;31.293;86.388;6243.96;1898;1402;891.04;1433;1427;1053;598.5;136.31;3226;2226.52;978.5;288.5;278.54;988.09;604.26;1634.23;2490.7;647;5283.87;644.57
08.11.06;6349.26;39.9;69.62;40.26;13.45;34.3;79.17;46.3;151.2;43.76;32.277;16.389;82.887;21.79;41.14;34.967;129.03;78.33;45.91;31.197;85.478;6238.99;1905;1384;890.17;1431;1404;1057;599.5;135.29;3162;2215.77;978;291.75;277.8;975.97;617.3;1633.36;2470.05;645;5278.29;642.77
09.11.06;6358.68;39.725;71.432;40.45;13.45;34.37;79.607;46;152.18;43.84;32;16.244;82.577;21.8;38.37;34.7;128.02;77.62;45.41;31;85.279;6231.53;1920;1400;888.86;1433;1386;1093;601.5;137.34;3075;2218.7;986;285;275.57;972.24;618.65;1631.62;2446.92;637;5239.21;641.87
10.11.06;6357.77;39.325;72.596;40.4;13.1;34.925;79.657;45.89;151.43;43.8;31.667;15.889;84.175;21.71;37;34.6;126.84;77.94;45.62;31.39;84.993;6208.41;1933;1403;878.41;1412;1360;1092;598;137.85;3010;2236.29;990.5;279.25;275.57;947.07;616.85;1622.05;2379.18;638;5233.63;638.28
13.11.06;6393.73;39.6;72.508;40.17;13.47;34.875;79.458;46.24;152.33;44.17;31.433;15.944;84.069;21.5;37.47;34.933;127.78;78.29;45.35;31.94;85.365;6194.18;1914;1402;870.56;1412;1366;1082;590;139.39;3066;2250.96;997.5;280.25;278.3;911.65;620.9;1600.29;2284.18;651.5;5230.84;635.58
14.11.06;6387.38;39.85;72.45;40.15;13.57;35.225;79.379;46.51;152;44.05;31.6;15.873;83.739;21.5;37.62;35.15;127.7;77.93;45.04;31.94;85.339;6186.63;1921;1395;864.9;1414;1366;1075;593;138.87;3058;2238.25;995;277.5;278.54;917.24;624.94;1578.54;2293.27;650;5211.3;630.63
15.11.06;6430.89;40.175;73.109;40.3;13.88;35.365;83.272;47.4;151.95;44.79;31.67;16.247;84.843;21.81;37.39;35.433;126.93;78.54;45.18;31.883;85.677;6229.79;1930;1412;869.26;1446;1365;1080;596.5;142.46;3070;2254.87;996;281;280.03;920.04;628.54;1601.16;2287.48;661.5;5247.58;636.48
16.11.06;6443.02;40.5;73.468;40.15;13.93;35.25;85.219;48.44;150.55;45.27;32.167;16.222;84.427;21.99;37.24;34.917;125.58;78.2;45.24;31.913;86.111;6254.85;1927;1406;866.64;1444;1373;1095;598;142.72;3080;2251.93;995.5;282;281.27;928.43;671.25;1599.42;2299.87;666.5;5300.62;635.13
17.11.06;6412.36;40.3;73.516;39.94;13.8;35.275;80.948;47.29;149.81;44.41;32.067;16.121;84.01;22;37.35;35.167;124.68;77.9;45.51;32.183;86.154;6192.04;1895;1401;863.59;1439;1374;1081;582;140.92;3035;2239.23;993;282;281.77;894.87;650.12;1602.03;2204.87;675.5;5314.57;636.03
20.11.06;6452.33;40.45;73.904;39.95;13.85;34.975;80.253;47.13;151.58;44.35;31.62;16.1;84.95;21.96;37.38;34.95;125.93;77.03;45.71;32.683;86.154;6204.52;1881;1380;860.11;1461;1370;1100;584;141.18;3031;2254.87;1001.5;280;280.53;906.06;651.02;1615.95;2256.92;675;5283.87;636.03
21.11.06;6460.39;40.75;73.623;39.97;13.81;35.15;80.64;46.84;151.94;44.2;33;16.254;83.904;22.05;37.68;34.917;126.2;77.86;45.49;32.417;88.339;6202.62;1881;1383;860.98;1461;1355;1093;585;140.67;3010;2265.62;996;283.5;281.27;900.47;650.12;1605.51;2251.96;683.5;5258.75;634.68
22.11.06;6476.13;40.75;73.206;39.76;13.84;35.115;82.329;46.77;152.11;44.08;32.75;16.111;84.62;22.17;37.62;34.667;125.53;77.59;45.67;32.227;88.859;6160.28;1866;1381;854.01;1457;1346;1093;578;136.82;3000;2262.68;992;280.25;279.78;904.19;645.18;1585.5;2237.09;676;5255.96;629.28
23.11.06;6475.25;40.7;72.935;39.93;13.82;35.78;82.319;46.5;152.22;43.92;32.533;16.079;86.412;22.2;37.55;34.617;124.63;77.54;45.64;32.17;88.512;6139.99;1856;1379;850.52;1445;1339;1089;573;138.36;2990;2250.96;992.5;281.5;278.54;898.6;642.03;1614.21;2248.66;672.5;5222.46;629.28
24.11.06;6411.96;40.15;72.14;39.09;13.67;35.3;80.789;45.47;148.94;42.8;32.1;15.556;86.199;21.92;37.47;33.967;122.33;77.14;45.3;31.983;86.778;6122.07;1854;1379;843.55;1455;1339;1093;574.5;139.13;2973;2237.27;987;278.75;275.07;897.67;648.77;1608.12;2242.05;660;5200.13;622.53
27.11.06;6298.17;39.3;69.882;39.7;13.36;34.475;78.872;44.25;143.97;41.7;31.8;15.391;82.994;21.61;37;33.717;120.7;75.3;45.06;31.96;84.819;6050.08;1842;1362;832.66;1433;1331;1088;571;136.57;2919;2214.79;979.5;276.5;273.33;892.08;639.78;1602.03;2220.57;647;5163.85;618.93
28.11.06;6281.68;38.975;70.114;39.36;13.34;34.73;81.504;43.84;146.17;41.73;31.8;15.322;83.362;21.78;37.12;33.867;121.85;74.94;44.61;31.933;84.55;6025.91;1835;1362;823.94;1445;1331;1077;574;136.06;2931;2204.04;985;275.5;271.1;873.43;633.94;1635.97;2195.78;646.5;5149.89;608.59
29.11.06;6363.8;39.275;70.172;39.85;13.52;35.045;85.219;44.39;147.97;42.11;31.933;15.779;84.417;22.17;37.24;34.233;122.86;75.11;45.5;32.653;85.556;6084.36;1827;1375;826.99;1462;1371;1081;578.5;137.85;3008;2210.88;986.5;277.25;270.85;889.28;631.24;1629.88;2225.52;662;5183.39;618.03
30.11.06;6309.19;39.45;69.785;39.18;13.42;34.865;81.961;44.06;147.1;41.59;31.5;15.789;83.333;22.5;37.17;33.8;123.33;74.45;44.59;32.323;84.698;6048.85;1817;1363;817.41;1439;1351;1063;574;137.85;2950;2210.88;976.5;284.25;268.13;899.53;618.2;1626.4;2242.87;660.5;5141.52;612.19
01.12.06;6241.13;38.475;68.66;38.91;13.14;34.53;80.799;43.42;145.22;41.23;31.667;15.699;83.09;22.5;36.48;33.33;122.53;74.1;45.07;31.553;83.597;6021.54;1795;1347;809.56;1432;1360;1068;567.5;135.8;2890;2198.18;976;287.5;267.63;893.01;630.79;1623.79;2240.39;657;5116.39;608.14
04.12.06;6295.23;38.95;69.484;39.25;13.22;34.77;81.157;44.2;145.93;41.27;31.387;15.783;83.323;22.47;36.44;33.31;123.35;74.36;45.06;32;84.386;6050.43;1789;1356;816.53;1426;1350;1076;567.5;138.36;2905;2199.15;975;289.75;269.37;900.47;637.08;1634.23;2279.22;661.5;5119.19;608.14
05.12.06;6372.8;39.2;70.386;39.59;13.31;35.105;81.365;44.31;148.21;42.03;31.5;15.5;84.572;23.2;36.69;33.117;125.18;76.75;45.34;32.33;84.975;6086.42;1825;1361;804.33;1432;1340;1069;578;141.69;2899;2206.97;975.5;290.75;267.63;913.52;643.38;1663.82;2338.7;666;5135.93;609.04
06.12.06;6369.51;38.857;69.785;39.37;13.32;35.215;81.028;44.17;148.37;41.89;31.667;15.667;84.824;23.5;36.72;33.767;124.8;77.38;45.44;32.6;85.062;6090.35;1832;1358;799.98;1423;1338;1059;579.5;139.9;2870;2194.27;974;291.25;269.61;907.92;644.73;1642.06;2339.53;652;5348.07;617.58
07.12.06;6413.03;39.025;70.851;39.43;13.42;35.41;82.15;44.4;149.67;42.06;32;16.224;85.027;23.5;37.5;35.3;124.98;76.83;45.98;32.9;86.033;6131.48;1835;1370;800.85;1455;1341;1070;578;140.67;2901;2230.43;979;290;273.09;906.06;651.47;1809.14;2318.05;680;5454.14;636.03
08.12.06;6427.41;38.975;71.306;39.67;13.37;35.555;81.296;44.4;148.76;41.78;31.457;15.978;84.911;23.46;37.59;35.317;125.3;75.8;46.01;33.247;85.851;6152.44;1844;1364;797.8;1463;1340;1075;582.5;141.69;2914;2248.02;985.5;292;275.57;880.89;646.52;1783.03;2275.09;686;5512.76;656.72
11.12.06;6469.42;39;71.142;39.57;13.5;35.52;83.034;45.19;148.75;42.51;31.933;16.222;86.79;23.23;37.35;35.817;126.05;75.89;47.18;33.933;86.51;6159.77;1824;1371;804.33;1444;1338;1090;584.5;141.69;2892;2263.66;990.5;291.25;277.06;881.82;648.77;1751.71;2270.13;694.5;5532.3;650.42
12.12.06;6476.17;38.975;71.006;39.9;13.55;35.555;81.941;45.14;148.59;42.53;32.267;16.333;85.754;23.16;37.64;35.9;125.8;76.34;47.7;33.86;86.38;6156.4;1803;1380;801.72;1441;1346;1088;580.5;144.51;2925;2292.01;988;296;276.81;867.84;643.38;1736.04;2268.48;694;5535.09;644.12
13.12.06;6520.77;39.3;71.326;40.61;13.83;35.88;83.362;45.59;150.39;42.9;32.4;16.611;86.17;22.63;38.15;35.983;126.71;77.2;48.98;33.797;87.221;6192.46;1813;1396;800.85;1441;1345;1100;579.5;147.07;2900;2304.71;994;303.25;276.06;869.7;666.31;1736.91;2299.05;693.5;5563;647.27
14.12.06;6552.58;39.025;71.83;40.47;13.9;35.89;83.481;46;152.46;43.25;32.333;16.744;86.073;22.92;38.24;35.167;128.05;76.95;49.48;34.127;87.377;6227.96;1821;1399;806.95;1430;1347;1112;577;148.35;2889;2318.4;995.5;305;278.54;885.55;672.15;1753.45;2354.4;695.5;5526.71;649.52
15.12.06;6588.83;39.55;71.956;40.29;13.92;36.28;83.044;46.2;153.08;43.24;33;16.634;85.695;22.96;38.07;34.967;127.18;77.8;49.4;34.643;87.94;6260.02;1837;1405;811.31;1440;1333;1126;580;149.64;2871;2356.51;995.5;315;280.28;886.48;670.35;1762.15;2342.83;710.5;5579.75;654.92
18.12.06;6597.25;39.855;71.093;40.73;13.8;36.29;83.789;46.23;155.92;43.31;32.777;17.056;85.337;22.8;37.83;35.25;128.43;79.08;49.81;34.417;87.663;6247.43;1820;1410;813.48;1442;1344;1137;575.5;148.87;2864;2324.26;995;313;279.78;877.16;672.6;1735.17;2306.48;714.5;5568.58;649.97
19.12.06;6553.51;39.4;70.56;40.23;13.88;36.025;84.236;46.21;155.07;43.11;32.467;16.888;85.628;22.96;37.61;34.517;128.4;78.08;48.84;34.157;87.099;6203.95;1815;1413;807.82;1460;1332;1134;573;148.35;2738;2298.85;988;305.25;276.56;864.58;673.95;1751.71;2282.52;704;5523.92;645.47
20.12.06;6586.91;39.525;70.647;40.58;13.85;36.7;84.812;46.7;155.9;43.55;33;16.644;86.17;22.91;37.88;34.283;130.15;78.75;49.31;33.84;87.55;6198.59;1795;1412;806.08;1455;1326;1153;569.5;149.64;2735;2300.8;985;316.5;277.8;865.51;664.51;1749.09;2259.4;706;5518.34;648.62
21.12.06;6573.96;40.13;71.093;40.52;13.8;36.65;84.703;46.39;155.27;43.25;32.4;16.278;84.64;22.63;37.54;34.017;129.28;78.71;48.78;33.79;87.845;6183.7;1796;1406;805.21;1433;1331;1160;567;147.33;2728;2287.12;985;312.5;280.53;859.45;660.91;1727.34;2201.57;702;5498.8;652.67
22.12.06;6503.13;39.68;70.57;40.29;13.7;36.59;83.431;46.25;154.9;42.54;32.067;16.667;84.359;22.44;37.46;33.733;130.23;78.34;48.63;33.333;87.038;6189.97;1797;1418;805.21;1424;1339;1166;571.5;145.54;2737;2271.48;984;309;282.02;856.65;666.31;1732.56;2188.35;706.5;5498.8;656.27
25.12.06;6503.13;39.68;70.57;40.29;13.7;36.59;83.431;46.25;154.9;42.54;32.067;16.667;84.359;22.44;37.46;33.733;130.23;78.34;48.63;33.333;87.038;6189.97;1797;1418;805.21;1424;1339;1166;571.5;145.54;2737;2271.48;984;309;282.02;856.65;666.31;1732.56;2188.35;706.5;5498.8;656.27
26.12.06;6503.13;39.68;70.57;40.29;13.7;36.59;83.431;46.25;154.9;42.54;32.067;16.667;84.359;22.44;37.46;33.733;130.23;78.34;48.63;33.333;87.038;6189.97;1797;1418;805.21;1424;1339;1166;571.5;145.54;2737;2271.48;984;309;282.02;856.65;666.31;1732.56;2188.35;706.5;5498.8;656.27
27.12.06;6608.86;40.25;71.781;40.97;13.89;37.125;84.673;47.03;156.28;43.53;32.667;16.801;85.231;22.88;37.68;34.15;131.65;79.62;49.27;34.313;88.235;6245.24;1812;1426;809.56;1445;1345;1185;574.5;146.56;2750;2297.87;1005.5;311.5;284;865.51;666.76;1760.41;2237.92;705;5576.96;661.22
28.12.06;6611.81;40.38;72.692;40.81;13.85;37.1;85.299;46.92;155.93;43.58;32.333;17.033;85.163;22.86;37.69;33.927;130.78;79.51;49.45;34.383;88.33;6240.95;1802;1421;811.31;1434;1340;1186;571.5;145.54;2747;2290.05;1010;306.5;284.74;872.97;670.35;1760.41;2247;699.5;5571.38;663.01
29.12.06;6596.92;40.34;73.274;40.83;13.89;37.045;85.378;46.93;154.91;43.6;32.733;16.856;85.424;22.9;37.83;33.69;131;78.52;49.19;34.43;88.061;6220.81;1790;1428;811.31;1429;1344;1175;567.5;145.02;2744;2281.26;1002.5;301.5;283.5;871.1;662.71;1749.09;2245.35;699.5;5563;656.72
01.01.07;6596.92;40.34;73.274;40.83;13.89;37.045;85.378;46.93;154.91;43.6;32.733;16.856;85.424;22.9;37.83;33.69;131;78.52;49.19;34.43;88.061;6220.81;1790;1428;811.31;1429;1344;1175;567.5;145.02;2744;2281.26;1002.5;301.5;283.5;871.1;662.71;1749.09;2245.35;699.5;5563;656.72
02.01.07;6681.13;40.5;73.565;41.3;13.92;37.37;84.484;47.6;156.48;43.74;32.883;16.889;85.715;22.98;37.83;33.643;131.08;78.7;50.16;34.673;89.18;6310.93;1819;1439;818.28;1459;1364;1185;572;147.33;2774;2325.24;1012;307.75;286.48;896.74;672.6;1772.59;2275.92;711;5683.02;671.11
03.01.07;6691.32;40.67;73.119;41.46;14.05;37.23;84.971;47.47;157.27;43.98;33.1;16.99;85.938;23.17;38.11;34.6;131.7;78.69;50.22;34.543;89.37;6319.01;1818;1442;830.48;1476;1388;1193;569.5;148.87;2787;2334.04;1016.5;311;290.2;869.7;669.45;1797.82;2191.66;724.5;5789.09;684.16
04.01.07;6674.4;40.81;73.177;41.27;14.44;36.9;83.282;47.15;159.37;43.63;32.747;17.222;85.124;23.22;37.8;34.48;131.58;79.14;50.53;33.82;89.492;6286.96;1781;1433;822.2;1464;1411;1180;562.5;151.94;2846;2359.45;1009.5;319.25;287.97;838.94;662.71;1799.57;2103.26;720;5805.84;683.26
05.01.07;6593.09;41.05;73.08;40.87;14.47;36.62;85.785;47.14;156.9;43.62;32.733;17.074;84.892;22.65;37.38;34.01;129.68;77.86;49.64;32.583;88.677;6220.12;1732;1420;820.02;1440;1391;1156;557;149.64;2858;2399.52;996;317.5;286.48;824.03;647.42;1789.12;2069.39;714.5;5777.93;673.81
08.01.07;6607.59;42.49;73.177;40.27;14.64;36.53;84.862;46.87;157.47;43.12;32.667;16.961;83.836;22.72;37.42;34.35;130.3;80.2;49.5;32.66;87.992;6194.16;1713;1402;812.18;1434;1360;1160;552.5;151.17;2804;2347.72;990;318.25;285.49;829.16;647.87;1768.24;2093.35;710;5817;676.51
09.01.07;6614.37;41.85;74.427;40.14;14.68;36.615;82.925;46.85;155.43;42.93;33.167;16.894;84.582;22.44;37;34.333;129.43;81.34;48.25;32.2;88.296;6196.14;1694;1397;805.21;1459;1360;1170;535.5;153.22;2806;2380.95;991;320.5;288.22;827.76;647.42;1811.75;2102.43;719.5;5825.38;688.2
10.01.07;6566.56;41.68;73.817;40.91;14.55;36.09;82.23;46.3;153.05;42.95;33.933;16.764;84.359;22.42;37.04;33.947;128.25;80.41;47.81;32.38;87.836;6160.68;1695;1387;803.9;1491;1359;1156;529.5;149.38;2794;2343.81;986.5;316.5;286.48;826.36;644.73;1810.01;2105.74;711.5;5755.6;678.76
11.01.07;6687.3;42.18;74.447;41.87;14.71;36.395;82.617;47.05;155.79;43.6;34.333;17.039;86.073;22.31;37.08;34.47;129.36;81.84;48.5;33.233;89.015;6230.07;1714;1390;805.21;1516;1364;1170;537;152.71;2836;2375.08;992.5;319;289.21;866.91;657.31;1836.11;2188.35;725;5772.34;684.61
12.01.07;6705.17;38.84;75.164;43.28;14.75;36.89;82.647;46.93;156.42;43.67;34.667;17.144;86.422;22.4;37.53;34.9;129.88;82.9;48.9;33.52;90.411;6239.01;1712;1409;800.41;1517;1371;1173;546.5;152.97;2873;2389.75;1008;316.25;294.17;860.38;657.76;1843.95;2173.48;723;5772.34;683.71
15.01.07;6731.74;39.23;75.135;43.05;14.74;36.985;84.107;47.01;156.91;44.1;35.267;17.211;88.465;22.69;37.81;35.083;129.53;82.47;49.18;33.467;90.714;6263.46;1728;1416;799.54;1513;1380;1179;549;153.48;2896;2380.95;1001.5;314.5;296.4;851.06;661.81;1836.11;2145.39;721;5744.43;690.9
16.01.07;6716.82;38.86;75.358;42.78;14.74;36.95;83.898;46.68;155.55;43.84;34.8;17.222;88.833;23.03;37.47;34.8;129.2;82.1;48.68;33.38;90.237;6215.66;1715;1413;796.93;1512;1388;1171;541;152.2;2914;2371.18;998;311.75;292.68;838.94;662.26;1826.54;2106.57;719;5671.86;679.21
17.01.07;6701.7;38.57;75.891;43.57;14.65;37.055;83.848;46.71;154.64;44.52;34.667;17.2;88.184;23.62;37.64;34.55;129.08;83.14;48.15;33.02;89.986;6204.46;1711;1420;796.06;1538;1398;1226;536.5;152.97;2898;2385.84;993.5;313;289.71;828.69;665.86;1799.57;2107.39;723;5671.86;673.81
18.01.07;6689.62;37.93;75.891;43.65;14.5;36.645;84.315;47.85;151.74;45.43;34.833;17.206;89.676;23.78;38.24;34.15;127.68;83.22;48.53;32.9;89.891;6210.27;1710;1410;801.28;1528;1413;1214;536.5;151.43;2885;2371.18;989.5;309.75;287.47;838.94;665.86;1797.82;2111.52;723;5652.32;671.11
19.01.07;6747.17;37.8;75.746;43.87;14.63;36.735;84.454;48.86;151.94;45.36;34.467;16.982;89.589;23.86;38.6;34.4;127.63;83.41;48.5;33.127;90.957;6237.19;1717;1414;812.61;1503;1418;1195;543.5;151.94;2890;2397.57;984.5;310;288.71;851.53;662.71;1794.34;2129.7;718;5716.52;672.01
22.01.07;6687.31;37.6;74.728;43.18;14.52;36.275;83.64;48.57;149.79;45.3;34.75;16.743;90.712;23.75;38.33;33.7;125.7;82.21;48.23;33.01;90.402;6218.43;1707;1399;810.87;1500;1406;1206;541;152.97;2850;2399.52;980;309.25;288.22;854.79;664.06;1772.59;2127.22;718;5671.86;667.96
23.01.07;6678.93;38.48;74.389;43.97;14.45;36.35;84.395;48.95;150.26;45.55;34.833;16.872;90.605;23.46;38;33.967;126.68;81.89;48.2;32.787;91.39;6227.61;1718;1384;809.56;1500;1395;1178;545;152.97;2834;2393.66;981;308.75;287.97;875.3;666.31;1776.07;2197.44;710.5;5705.35;669.76
24.01.07;6748.37;35.99;75.503;44.19;14.46;36.44;84.315;49.84;152.1;46.73;34.497;17.18;90.538;23.78;37.29;34.31;126.33;82.85;49.02;33.577;92.283;6314.79;1739;1403;818.28;1501;1412;1188;548.5;153.99;2882;2407.34;1000.5;310.75;291.69;899.53;677.55;1793.47;2280.05;717;5870.04;681.91
25.01.07;6719.58;35.86;79.904;43.12;14.27;35.915;83.809;48.51;149.83;45.84;34.367;16.944;88.872;23.4;36.76;34.01;123.8;81.88;48;33;92.197;6269.26;1718;1392;815.66;1499;1393;1178;542.5;153.74;2844;2379.97;993.5;308;290.2;893.94;672.6;1786.51;2263.53;712;5819.79;678.76
26.01.07;6690.34;35.7;78.721;43.1;14.15;35.975;84.057;48.36;148.18;46.45;34.767;16.847;88.978;23.66;36.6;34.087;122.75;81.32;47.98;32.933;92.474;6228.04;1719;1378;811.74;1517;1387;1183;540;152.71;2804;2362.38;997.5;304.5;289.46;872.5;675.3;1832.63;2215.61;702.5;5766.76;669.31
29.01.07;6726.01;35.99;79.138;43.41;13.56;36.395;84.623;48.75;151.3;47.41;34.767;16.831;89.066;23.61;36.63;34.46;123.33;81.3;48.52;33.233;92.934;6239.88;1715;1390;814.79;1560;1388;1170;538.5;152.71;2811;2391.7;997.5;306;291.44;876.23;682.04;1848.3;2209.83;698;5755.6;675.61
30.01.07;6788.23;36;82.821;43.49;13.57;36.52;86.014;48.41;152.8;46.95;34.713;17.278;89.046;23.36;36.88;34.083;121.93;81.33;49.95;34.403;93.09;6241.96;1716;1399;814.79;1550;1387;1165;537;150.66;2826;2414.18;1002;305.25;289.95;886.48;692.83;1833.5;2252.79;695;5775.14;676.96
31.01.07;6789.11;35.45;81.609;45.09;13.47;36.97;85.07;47.81;153.01;46.75;35.267;17.222;89.802;23.6;36.8;34.217;120.78;82.21;51.37;34.687;93.913;6203.09;1706;1384;806.08;1544;1365;1154;534.5;151.69;2840;2393.66;990;306;288.47;883.69;690.58;1808.27;2242.87;686;5708.14;665.71
01.02.07;6851.28;35.82;82.617;45.45;13.41;37.86;85.11;48.38;154.34;46.96;33.6;17.667;92.726;24.39;37.07;34.833;122.75;83.15;50.8;35.35;93.974;6282.23;1739;1400;812.61;1553;1386;1176;538;153.99;2903;2427.87;1001;306.75;290.45;910.72;700.03;1820.45;2271.79;691;5719.31;674.71
02.02.07;6885.76;35.65;81.92;45.41;13.51;37.83;84.752;48.66;155.35;47.18;33.633;17.7;92.533;24.66;37.32;34.817;123.78;82.2;51.3;36.483;93.48;6310.92;1707;1413;814.79;1554;1420;1160;535;151.69;2935;2425.91;1000;309;292.68;909.79;698.68;1892.68;2223.05;705.5;5730.48;680.56
05.02.07;6874.06;35.42;81.183;45.02;13.68;37.755;84.454;48.34;155.46;46.84;33.383;17.633;93.917;24.75;38.09;34.567;122.8;81.95;51.2;36.353;93.09;6317.9;1724;1412;814.79;1552;1398;1165;541.5;152.45;2944;2415.16;999.5;315.75;292.93;916.31;697.78;1901.38;2232.13;713;5724.89;677.41
06.02.07;6875.7;35.15;79.758;44.94;13.67;38.41;84.156;48.58;155.93;46.57;33.233;18.133;93.162;24.69;38.35;36.767;122.2;81.3;51.2;36.9;92.934;6346.26;1715;1424;813.92;1562;1408;1170;535;152.71;2984;2440.57;1007;316.5;296.9;918.64;700.03;1926.62;2234.61;721.5;5772.34;685.06
07.02.07;6915.56;35.55;81.396;45.1;13.75;38.325;83.938;48.33;156.8;45.53;33.083;17.677;93.191;24.56;38.14;36.433;122.37;81.52;51.01;37.267;92.864;6369.47;1706;1423;811.31;1591;1400;1173;538.5;154.5;2950;2427.87;1005;316.5;296.9;969.45;704.97;1941.41;2255.26;719.5;5789.09;686.4
08.02.07;6876.73;35.68;80.01;44.49;13.67;38.155;83.7;48.09;156.56;44.77;33.067;17.45;92.397;24.38;38.24;36.2;122.03;81.12;50.64;36.95;92.543;6346.39;1699;1389;799.11;1585;1422;1162;535;154.25;2935;2536.36;1006;319.75;297.64;960.59;706.77;1888.33;2224.7;715;5789.09;689.1
09.02.07;6911.11;35.63;80.175;44.4;13.64;38.395;85.021;49.38;156.02;45.45;33.433;18.133;92.019;24.55;37.89;36.417;121.85;80.81;50.62;36.58;92.257;6382.84;1703;1390;801.72;1587;1450;1175;538;152.97;2923;2552.97;1010.5;321.75;300.62;975.5;715.31;1898.77;2228;719;5761.18;695.4
12.02.07;6859.45;35.8;80.243;44.95;13.71;38.295;84.762;49.16;154.25;44.87;33.1;17.933;91.38;24.1;37.79;36.283;122.48;79.67;50.44;36.127;91.807;6353.46;1683;1365;797.8;1585;1460;1164;532;155.02;2921;2555.91;1006;318.75;298.88;977.84;716.66;1917.04;2218.92;712;5752.8;689.1
13.02.07;6895.34;36.05;81.183;45.47;13.69;38.405;85.666;49.36;155.38;45.71;33.483;18.133;92.087;24.16;37.93;36.333;123.53;78.73;50.67;36.283;92.517;6381.76;1701;1384;801.72;1585;1491;1172;534.5;153.74;2932;2558.84;1020.5;317.5;298.88;1003;712.17;1909.21;2274.27;714;5780.72;697.2
14.02.07;6961.18;36.31;81.706;45.54;13.75;38.61;87.672;52.95;156.4;46.06;33.833;18.073;94.605;24.61;38.23;36.183;123.53;78.95;51.38;36.19;92.994;6421.21;1695;1403;801.28;1598;1493;1176;534;154.25;2936;2602.82;1021;316.5;301.11;1020.71;714.41;1910.95;2329.61;717;5842.13;702.15
15.02.07;6958.62;36;81.028;45.06;13.61;38.345;87.96;53.57;156.22;46;33.733;18.25;96.154;24.22;38.26;36.333;122.99;78.65;51.68;36.11;92.63;6433.32;1700;1413;797.36;1590;1477;1198;537;153.48;2948;2620.42;1045;318.5;301.36;1020.71;714.86;1905.73;2341.18;718.5;5864.46;705.3
